"	OTH

xl	OTH
ngebut	ID
.	OTH
banter	JV
banget	JV
.	OTH
download	EN
0,7gb	OTH
hanya	ID
26	OTH
menit	ID
.	OTH

opone	JV
banter	JV
limite	MIX_JV_EN
mek	JV
512kbps	EN
rt	EN
@user	OTH
nggawe	JV
xl	OTH
unlimited	EN
streaming	EN
youtube	OTH
karo	JV
download	EN
kenceng	ID
!	OTH
info	ID
:	OTH
httpurl	OTH

lagi	ID
banter	ID
nih	ID
yank	ID
.	OTH
puas	ID
download	EN
nih	ID
.	OTH
rt	EN
@user	OTH
jadi	ID
males	ID
internetan	ID
..	OTH
ini	ID
xl	OTH
lg	ID
cupu	ID
!	OTH

njir	ID
lemot	ID
banget	ID
ni	ID
xl	OTH
,	OTH
td	ID
subuh	ID
buat	ID
download	EN
masih	ID
banter	ID
pdahal	ID
....	OTH

@user	OTH
flash	OTH
ambek	JV
xl	OTH
download	EN
stabille	MIX_JV_EN
350kbps	EN
,	OTH
cuman	ID
xl	OTH
sinyale	MIX_ID_JV
ga	ID
stabil	ID
,	OTH
kadang	ID
banter	JV
,	OTH
kadang	ID
ngedrop	MIX_ID_EN
,	OTH
regane	JV
cuman	ID
bedo	JV
10ewu	JV
tok	JV

@user	OTH
kamu	ID
pake	ID
apa	ID
toh	ID
?	OTH
aku	ID
pake	ID
xl	OTH
banter	ID
lho	ID
di	ID
apartemen	ID
pun	ID
bisa	ID
download	EN
yutub	OTH

weekend	EN
santai	ID
,	OTH
mau	ID
streamingan	MIX_ID_EN
main	ID
sosmed	ID
tanpa	ID
ngelag	MIX_ID_EN
bersama	ID
jaringan	ID
indihome	OTH
@user	OTH
#hashtag	OTH

convomf	OTH
pernah	ID
,	OTH
karena	ID
waktu	ID
itu	ID
ada	ID
kerja	ID
kelompok	ID
,	OTH
trs	ID
mau	ID
ngeprint	MIX_ID_EN
,	OTH
tapi	ID
temen	ID
cowo	ID
gue	ID
ga	ID
tau	ID
tempatnya	ID
alhasil	ID
gue	ID
yg	ID
disuruh	ID
nganterin	ID
.	OTH
trs	ID
pernah	ID
dibonceng	ID
guru	ID
smp	ID
karena	ID
waktu	ID
berangkat	ID
sekolah	ID
motor	ID
ibu	ID
gue	ID
bannya	ID
bocor	ID
😭	OTH

@user	OTH
yg	ID
gede	ID
?	OTH
a3	OTH
?	OTH
tanya	ID
mbak	ID
bisa	ID
ngeprint	MIX_ID_EN
ukuran	ID
a3	OTH
ga	ID
ya	ID
,	OTH
krn	ID
bnykan	OTH
ga	ID
bisa	ID

iya	ID
aku	ID
mau	ID
ngeprint	MIX_ID_EN
!	OTH
!	OTH
di	ID
unimas	OTH
kok	ID
gada	ID
ya	ID
?	OTH

jane	JV
si	OTH
jojo	OTH
ki	JV
akeh	JV
error	EN
e	JV
tp	JV
yo	JV
apik	JV
maine	JV
,	OTH
mantap	ID
sapu	ID
bersih	ID
indonesia	OTH
🇮	OTH
🇩	OTH

ngeprint	MIX_ID_EN
laporan	ID
pkl	ID
habis	ID
400k	OTH
.	OTH
udah	ID
bisa	ID
buat	ID
beli	ID
album	ID
itu	ID
mah	ID
🥺	OTH

@user	OTH
1	OTH
kali	ID
print	EN
1	OTH
kali	ID
dapat	ID
foto	ID
bareng	ID
.	OTH
ngeprint	MIX_ID_EN
banyak	ID
bisa	ID
bawa	ID
pulang	ID
orang	ID
nya	ID
🤗	OTH
👍	OTH

@user	OTH
yang	ID
jaga	ID
tempat	ID
ngeprint	MIX_ID_EN
nya	ID
bukan	ID
kaleng	ID
kaleng	ID
😭	OTH

@user	OTH
@user	OTH
wwkwkakakak	OTH
hobi	ID
bgtt	ID
neeeh	ID
adek	ID
gw	ID
tugasnya	ID
ngeprint	MIX_ID_EN
muluu	ID
🤣	OTH

“	OTH
halah	ID
tinggal	ID
ngeprint	MIX_ID_EN
sendiri	ID
apa	ID
bedanya	ID
”	OTH
🤣	OTH
🤣	OTH
🤣	OTH

kang	ID
fotokopi	ID
bantuin	ID
aku	ID
ngeprint	MIX_ID_EN
in	ID
laprak	ID
..	OTH
tapi	ID
jan	ID
mahal2	ID
mau	ID
abangnya	ID
kek	ID
gini	ID
aklo	ID
mahal	ID
w	ID
ga	ID
ammapu	ID
🤕	OTH

@user	OTH
@user	OTH
@user	OTH
anjim	ID
,	OTH
makanya	ID
gue	ID
kalo	ID
mau	ID
ngeprint	MIX_ID_EN
pasti	ID
dokumennya	ID
langsung	ID
gue	ID
apus	ID
permanen	ID
,	OTH
email	EN
dicheck	MIX_ID_EN
berkali	ID
kali	ID
pastiin	ID
bener	ID
bener	ID
log	EN
out	EN

aneh	ID
sih	ID
kalo	ID
dipikir	ID
pikir	ID
ruangan	ID
gue	ID
kan	ID
dibelakang	ID
dia	ID
depan	ID
tp	ID
klo	ID
minta	ID
tolong	ID
ngeprint	MIX_ID_EN
tuh	ID
ke	ID
gue	ID
gitu	ID
yang	ID
dibelakang	ID
padahal	ID
didepan	ID
juga	ID
ada	ID
komputer	ID
printer	EN
trus	ID
ada	ID
pegawai	ID
juga	ID
mungkin	ID
gue	ID
palinh	ID
enak	ID
buat	ID
disuruh	ID
kali	ID
ya	ID

@user	OTH
ngeprint	MIX_ID_EN
ktp	ID
bisa	ID
di	ID
dukcapil	ID
seluruh	ID
indonesia	OTH
kalo	ID
ga	ID
salah	ID
,	OTH
kalo	ID
foto	ID
di	ID
ktp	ID
ga	ID
bisa	ID
diganti	ID
wkwk	OTH

@user	OTH
tp	ID
ena	ID
kalo	ID
ada	ID
keperluan	ID
ngeprint	MIX_ID_EN
dadakan	ID
😂	OTH
😂	OTH

@user	OTH
ngeprint	MIX_ID_EN
``	OTH
hello	EN
world	EN
''	OTH

@user	OTH
kalo	ID
ngeprint	MIX_ID_EN
gratis	ID
fotbar	ID
ga	ID
mas	ID

@user	OTH
belum	ID
makan	ID
makjii	OTH
aku	ID
lagi	ID
pusing	ID
bgt	ID
gaada	ID
uang	ID
buat	ID
ngeprint	MIX_ID_EN
tugas	ID
aku	ID
76	OTH
lembar	ID
aaa	OTH
kalo	ID
gini	ID
cuma	ID
bisa	ID
nangis	ID
aja	ID
😔	OTH
😔	OTH

@user	OTH
niat	ID
bener	ID
ngeprint	MIX_ID_EN
sticker	EN
segede	ID
itu	ID
😁	OTH

gue	ID
mau	ID
ngeprint	MIX_ID_EN
tulisan	ID
mia	OTH
i	EN
lope	EN
u	EN
baaaah	OTH
terguncang	ID
exoplanet	EN
🤣	OTH
🤣	OTH

@user	OTH
ini	ID
kalo	ID
di	ID
austria	OTH
ada	ID
namanya	ID
printbox	OTH
.	OTH
enakan	ID
pake	ID
beginian	ID
cepet	ID
ga	ID
ribet	ID
.	OTH
walaupun	ID
lumayan	ID
sih	ID
0.25	OTH
euro	OTH
per	ID
print	EN
wkwkwk	OTH
(	OTH
nb	ID
:	OTH
makin	ID
banyak	ID
makin	ID
murah	ID
.	OTH
rate	EN
termurah	ID
0.09	OTH
tp	ID
ga	ID
worth	EN
buat	ID
yg	ID
ga	ID
tinggal	ID
lama	ID
di	ID
sini	ID
.	OTH
mending	ID
ngeprint	MIX_ID_EN
di	ID
kampus	ID
0.10	OTH
euro	OTH
)	OTH
.	OTH

terus	ID
aing	OTH
ngeprint	MIX_ID_EN
skripsi	ID
yg	ID
sampe	ID
260an	ID
halaman	ID
itu	ID
,	OTH
dibelakang	ID
orang	ID
ngantri	ID
wkwkwkwk	OTH

this	EN
!	OTH
!	OTH
!	OTH
!	OTH
!	OTH
!	OTH
!	OTH
benci	ID
banget	ID
sama	ID
tukang	ID
print	EN
kayak	ID
babi	ID
.	OTH
kita	ID
ngeprint	MIX_ID_EN
tuh	ID
pakai	ID
duit	ID
.	OTH
makan	ID
dah	ID
tuh	ID
orderan	ID
lu	ID
sepi	ID
kalau	ID
makin	ID
banyak	ID
mesin	ID
cetak	ID
mandiri	ID
gini	ID

yaelah	ID
,	OTH
kalo	ID
yg	ID
jaga	ID
print-print	MIX_ID_EN
an	ID
kayak	ID
gini	ID
mah	ID
,	OTH
mau	ID
tiap	ID
hari	ID
ngeprint	MIX_ID_EN
🤣	OTH
✨	OTH
httpurl	OTH

@user	OTH
@user	OTH
bismillah	ID
kalo	ID
rejeki	ID
mau	ID
buat	ID
beli	ID
kertas	ID
print	EN
kak	ID
,	OTH
buat	ID
ngeprint	MIX_ID_EN
skripsi	ID
wkwk	OTH

baru	ID
sadar	ID
lupa	ID
ngeprint	MIX_ID_EN
yg	ID
donghae	OTH
😭	OTH

@user	OTH
buat	ID
banner	EN
,	OTH
ngedit	ID
postingan	MIX_ID_EN
,	OTH
ngevideoin	ID
acara	ID
,	OTH
ngeprint	MIX_ID_EN
''	OTH
,	OTH
buat	ID
id	EN
card	EN
keanggotaan	ID
,	OTH
ngedit	ID
sertifikat	ID
acara	ID

pengen	ID
ngeprint	MIX_ID_EN
jadi	ID
pc	EN
😆	OTH

iseng	ID
coba	ID
coba	ID
ngeprint	MIX_ID_EN
pc	EN
httpurl	OTH

ta-tapi	ID
kl	ID
ngeprint	MIX_ID_EN
dkt	ID
kampus	ID
juga	ID
udh	ID
self	EN
service	EN
tidak	ID
ada	ID
beda	ID
:")	OTH

di	ID
bandara	OTH
jogja	OTH
ngeprint	MIX_ID_EN
surat	ID
antigen	ID
5k	OTH
lalu	ID
di	ID
bandara	OTH
balikpapan	OTH
beli	ID
makanan	ID
ini	ID
totalnya	ID
66k	OTH
.	OTH
shock	EN
harga	ID
onigiri	OTH
mahal	ID
di	ID
balikpapan	OTH
httpurl	OTH

@user	OTH
mereka	ID
pro	ID
lah	ID
.	OTH
cm	ID
kurang	ID
belajar	ID
teknologi	ID
aja	ID
.	OTH
mereka	ID
masi	ID
pake	ID
mesin	ID
tik	ID
.	OTH
ga	ID
bisa	ID
ngeprint	MIX_ID_EN
pake	ID
komputer	ID
,	OTH
kalo	ID
bisa	ID
pake	ID
komputer	ID
kan	ID
mestinya	ID
tau	ID
cukup	ID
google	OTH
aja	ID
selesai	ID
ga	ID
usah	ID
jauh2	ID
ke	ID
diriyah	OTH
.	OTH
hp	EN
nya	ID
jg	ID
pasti	ID
nokia	OTH
jadul	ID
,	OTH
bukan	ID
android	OTH
yg	ID
ada	ID
google	OTH
nya	ID
😂	OTH

ngestan	MIX_ID_EN
exo	OTH
dari	ID
era	ID
growl	EN
2013	OTH
,	OTH
dari	ID
jamannya	ID
cuma	ID
bisa	ID
liat	ID
dari	ID
hape	EN
,	OTH
nontonin	ID
mv	EN
vs	EN
drakor	ID
downloadin	MIX_ID_EN
mv	EN
lagu	ID
mereka	ID
,	OTH
ngeprint	MIX_ID_EN
foto	ID
pake	ID
hvs	OTH
😂	OTH
,	OTH
mau	ID
beli	ID
album	ID
gak	ID
ada	ID
uang	ID
lebih	ID
,	OTH
dan	ID
baru	ID
bisa	ID
kebeli	ID
album	ID
2017	OTH
,	OTH
semoga	ID
2022	OTH
5pc	EN
lagi	ID
sebelum	ID
cy	OTH
balik	ID
kekumpul	ID
semua	ID
exol	OTH
😍	OTH
httpurl	OTH

kalo	ID
ngeprint	MIX_ID_EN
pke	ID
itu	ID
lebih	ID
enak	ID
dan	ID
ga	ID
ribet	ID
keknya	ID
jadi	ID
gausa	ID
lagi	ID
bawa	ID
bawa	ID
fd	EN
ke	ID
warnet	ID
buat	ID
print	EN
,	OTH
kdng	ID
tukang	ID
print	EN
gamau	ID
print	EN
kan	ID
malah	ID
nyuruh	ID
ktaa	ID
:((	OTH
soalnya	ID
kalo	ID
print	EN
sndri	ID
tuh	ID
ga	ID
enak	ID
bgt	ID
kdng	ID
ga	ID
sesuai	ID
sm	ID
yg	ID
kta	ID
mau	ID
gtu	ID
pas	ID
hasilnya	ID
kluar	ID

@user	OTH
tergantung	ID
,	OTH
tapi	ID
harusnya	ID
se	ID
hari	ID
30rb	ID
makan	ID
pagi	ID
smp	ID
mlm	ID
yhaa	ID
.	OTH
tapi	ID
kalo	ID
ngeprint	MIX_ID_EN
,	OTH
uang	ID
jilid	ID
,	OTH
fotkop	ID
bedalagi	ID
🙏	OTH

@user	OTH
mas	OTH
ono	OTH
dan	ID
jasa	ID
print	EN
selalu	ID
di	ID
hati	ID
pokoknya	ID
.	OTH
ngeprint	MIX_ID_EN
bonus	ID
koreksi	ID
penulisan	ID
wkwkwk	OTH

@user	OTH
hai	ID
,	OTH
kak	OTH
angel	OTH
.	OTH
jika	ID
menglamai	ID
kendalda	ID
pada	ID
koneksi	ID
indihome-nya	ID
,	OTH
sebagai	ID
langkah	ID
awal	ID
,	OTH
silakan	ID
restart	EN
modemnya	ID
selama	ID
3-5	OTH
menit	ID
.	OTH
jika	ID
masih	ID
bermasalah	ID
segera	ID
informasikan	ID
kembali	ID
via	ID
dm	EN
guna	ID
proses	ID
lebih	ID
lanjut	ID
,	OTH
sertakan	ID
juga	ID
nomor	ID
internet	ID
dan	ID
nomor	ID
(1/2)	OTH

@user	OTH
iya	ID
kak	ID
,	OTH
dikarekan	ID
setiap	ID
jalur	ID
odp-nya	MIX_ID_EN
berbeda	ID
beda	ID
maka	ID
gangguan	ID
yg	ID
dialaminya	ID
pun	ID
tdk	ID
merata	ID
,	OTH
kami	ID
cek	ID
saat	ID
ini	ID
msh	ID
dlm	ID
pengecekan	ID
dan	ID
koordinasi	ID
petugas	ID
teknisi	ID
kami	ID
,	OTH
secepatnya	ID
agar	ID
koneksi	ID
inetnya	ID
dpt	ID
kembali	ID
normal	ID
,	OTH
info	ID
update-nya	MIX_ID_EN
kami	ID
arahkan	ID
via	ID
dm	EN
(1/2)	OTH

@user	OTH
baik	ID
,	OTH
kak	ID
.	OTH
maaf	ID
banget	ID
ya	ID
jadi	ID
ga	ID
nyaman	ID
.	OTH
jika	ID
kakak	ID
berkendala	ID
pada	ID
koneksi	ID
wifi	EN
indihome	OTH
,	OTH
silakan	ID
untuk	ID
menghubungi	ID
rekan	ID
mimin	ID
di	ID
@user	OTH
biar	ID
dibantu	ID
proses	ID
selanjutnya	ID
ya	ID
,	OTH
kak	ID
.	OTH
makasih	ID
:)	OTH
-	OTH
angel	OTH

@user	OTH
kalah	ID
gausa	ID
update	EN
,	OTH
sedih	ID
ngene	JV
delok	JV
mainmu	JV
.	OTH
de	OTH
gea	OTH
,	OTH
maguire	OTH
blunder	EN
terosssss	JV
#hashtag	OTH
#hashtag	OTH

baru	ID
update	EN
semalem	ID
ketiduran	ID
soalnya	ID
hehe	OTH
.	OTH
selamat	ID
pagi	ID
,	OTH
pagi	ID
disana	ID
hujan	ID
ngga	ID
?	OTH
oh	ID
iya	ID
ada	ID
beberapa	ID
daerah	ID
yg	ID
kena	ID
banjir	ID
hati-hati	ID
ya	ID
stay	EN
safe	EN
:(	OTH

@user	OTH
hati	ID
hati	ID
nyai	ID
.	OTH
suskes	ID
buat	ID
projectnya	MIX_ID_EN
ya	ID
.	OTH
stay	EN
safe	EN
plis	EN
❤	OTH
️	OTH

cashbacers	OTH
yang	ID
di	ID
jakarta	OTH
dan	ID
terdampak	ID
banjir	ID
,	OTH
tetap	ID
hati	ID
hati	ID
ya	ID
,	OTH
stay	EN
safe	EN
!	OTH
🥺	OTH

@user	OTH
ngeri	ID
ihhh	ID
,	OTH
hati	ID
hati	ID
ya	ID
paw	OTH
,	OTH
stay	EN
safe	EN
pokoknya	ID
,	OTH
tp	ID
km	ID
gapapa	ID
kan	ID
?	OTH
hati	ID
hati	ID
pokoknya	ID
,	OTH
mungkin	ID
lain	ID
kali	ID
lewat	ID
jalan	ID
yang	ID
ramai	ID
dan	ID
jgn	ID
lupa	ID
berdoa	ID
..	OTH

buat	ID
temen-temen	ID
kalau	ID
berkendara	ID
hati-hati	ID
apalagi	ID
di	ID
saat	ID
musim	ID
hujan	ID
seperti	ID
sekarang	ID
.	OTH
hari	ID
ini	ID
di	ID
jakal	ID
atas	ID
gw	ID
ngeliat	ID
2	OTH
kecelakaan	ID
yang	ID
lumayan	ID
parah	ID
,	OTH
so	EN
stay	EN
safe	EN
dan	ID
selalu	ID
berhati-hati	ID
ya	ID
gaes	EN
.	OTH
semoga	ID
kita	ID
selalu	ID
dilindungi	ID
dan	ID
terhindar	ID
dari	ID
musibah	ID
,	OTH
aamiin	ID

udah	ID
pamit	ID
pulang	ID
jam	ID
9	OTH
tapi	ID
laptop	ID
ngehang	MIX_ID_EN
gabisa	ID
dimatiin	ID
udah	ID
gitu	ID
perlu	ID
update	EN
ya	ID
allah	OTH
alamat	ID
dimarahin	ID
bapack	ID
ini	ID
mah	ID

kim	OTH
hongjoong	OTH
,	OTH
menerima	ID
segala	ID
jenis	ID
revisi	ID
.	OTH
pas	ID
udah	ID
dikejar	ID
deadline	EN
,	OTH
laptop	ID
tiba-tiba	ID
ngehang	MIX_ID_EN
terus	ID
mesti	ID
di	ID
ketok-ketok	ID
dulu	ID
baru	ID
bener	ID
.	OTH
httpurl	OTH

laptop	ID
gua	ID
ngehang	MIX_ID_EN
bangsatttt	ID
httpurl	OTH

laptop	ID
cuman	ID
dipake	ID
ngedit	ID
cv	EN
ama	ID
excel	OTH
ngitungin	ID
utang	ID
priwil	OTH
aja	ID
ngehang	MIX_ID_EN
.	OTH
bajigur2	JV

lagi	ID
ngerjain	ID
ppt	EN
,	OTH
laptop	ID
w	ID
tiba2	ID
ngehang	MIX_ID_EN
,	OTH
g	ID
mau	ID
diketik	ID
apapun	ID
.	OTH
and	EN
then	EN
mati	ID
👍	OTH

zumpah	ID
w	ID
udh	ID
ngerjain	ID
excel	OTH
smpe	ID
selesai	ID
,	OTH
then	EN
laptop	ID
e	OTH
ngehang	MIX_ID_EN
blm	ID
w	ID
save	EN
.	OTH
nangis	ID
bgt	ID

udah	ID
lama	ID
ga	ID
ngehang	MIX_ID_EN
trs	ID
barusan	ID
ngehang	MIX_ID_EN
lagi	ID
laptop	ID
gila	ID

berjam	ID
jam	ID
buka	ID
laptop	ID
niatnya	ID
mau	ID
bikin	ID
cover	EN
letter	EN
dan	ID
persiapan	ID
nyebar	ID
lamaran	ID
.	OTH
fact	EN
:	OTH
laptop	ID
ngehang	MIX_ID_EN
mulu	ID
akhirnya	ID
yak	ID
ga	ID
jadi	ID
jadi	ID
:")	OTH

wis	JV
lah	ID
...	OTH
tidur	ID
lg	ID
ajahh	ID
..	OTH
hawane	JV
cocok	ID
e	JV
go	JV
turuuu	JV

mumet	JV
mikir	JV
konsep	ID
vlog	EN
,	OTH
ketambah	JV
mumet	JV
nyawang	JV
maine	JV
mu	OTH
.	OTH
main	JV
koyok	JV
tim	ID
liga	ID
3	OTH
indonesia	OTH
cok	JV
.	OTH
passing	EN
ra	JV
nggenah	JV
.	OTH
apik	JV
lawan	JV
big	EN
six	EN
,	OTH
lawan	JV
tim	ID
laine	MIX_ID_JV
bapuk	JV
,	OTH
bosokkkk	JV
.	OTH
cc	EN
:	OTH
@user	OTH
@user	OTH

rumangsane	JV
indonesia	OTH
kalah	JV
3-0	OTH
mergo	JV
vietnam	OTH
maine	JV
apik	JV
?	OTH
yo	JV
ora	JV
lah	JV
,	OTH
pancen	JV
niat	JV
ngeprank	MIX_JV_EN
kok	JV
.	OTH
edan	JV
po	JV
😜	OTH
🇲	OTH
🇨	OTH
🇲	OTH
🇨	OTH
🇲	OTH
🇨	OTH

indonesia	OTH
maine	JV
apik	JV
tapi	JV
end	EN
passing	EN
karo	JV
finishing	EN
e	JV
remuk	ID
sekali	ID

maine	JV
timnas	ID
indonesia	OTH
luwih	JV
apik	JV
timbang	JV
as	OTH
roma	OTH
.	OTH
jujur	ID
.	OTH

maine	JV
wes	JV
apik	JV
min	ID
,	OTH
indonesia	OTH
asli	JV
iki	JV
mau	JV
....	OTH
😂	OTH
leg	EN
2	OTH
metu	JV
indonesia	OTH
sing	JV
ngeropa	JV
🤣	OTH
🤣	OTH

iki	JV
indonesia	OTH
opo	JV
mancity	OTH
?	OTH
maine	JV
apik	JV
men	JV
#hashtag	OTH

@user	OTH
@user	OTH
bener	ID
itu	ID
mbak	ID
.	OTH
masuk	ID
got	ID
aja	ID
yg	ID
perlu	ID
bawa²	ID
camera	EN
.	OTH

tiba	ID
tiba	ID
masuk	ID
nominasi	ID
aja	ID
gitu	ID
.	OTH
(	OTH
i	EN
really	EN
dont	EN
know	EN
what	EN
i	EN
talked	EN
about	EN
here	EN
since	EN
i	EN
never	EN
got	ID
nominated	EN
for	EN
anything	EN
?	OTH
)	OTH
dan	ID
disitu	ID
aku	ID
mikirnya	ID
antara	ID
pak	ID
bos	ID
pengen	ID
anak	ID
buahnya	ID
masuk	ID
nominasi	ID
juga	ID
atau	ID
bikin	ID
nominasi	ID
sendiri	ID
wkwkw	OTH
aneh	ID
emang	ID

mikir	ID
mau	ID
masuk	ID
jurusan	ID
apa	ID
tpi	ID
mikir	ID
masuk	ID
ipa	ID
/	OTH
ips	ID
aja	ID
belom	ID
😭	OTH

@user	OTH
gw	ID
aja	ID
sampai	ID
keleyengan	ID
ampir	ID
masuk	ID
got	ID
dulu	ID

tapi	ID
emg	ID
lu	ID
ganteng	ID
bgt	ID
,	OTH
sering2	ID
berulah	ID
aja	ID
biar	ID
foto	ID
lu	ID
bisa	ID
masuk	ID
galeri	ID
gue	ID
🤩	OTH

sebagai	ID
dinonara	OTH
akut	ID
,	OTH
seneng	ID
bgt	ID
dino	OTH
finally	EN
got	EN
the	EN
recognition	EN
he	EN
deserves	EN
.	OTH
sekarang	ID
sering	ID
trending	EN
,	OTH
brand	EN
reputation	EN
juga	ID
udah	ID
masuk	ID
top	ID
20	OTH
,	OTH
sering	ID
dapet	ID
komen	ID
di	ID
youtube	OTH
ttg	ID
dia	ID
.	OTH
seseneng	ID
itu	ID
.	OTH
krn	ID
dulu	ID
jangankan	ID
trending	EN
,	OTH
diwaro	JV
aja	ID
engga	ID
.	OTH
so	EN
happy	EN
🥺	OTH
❤	OTH
️	OTH
httpurl	OTH

@user	OTH
kalau	ID
gitu	ID
mari	ID
menunggu	ID
,	OTH
wendy	EN
kan	ID
anaknya	ID
suka	ID
ngasih	ID
surprise	EN
,	OTH
pas	ID
harintu	ID
aja	ID
bilangnya	ID
lagi	ID
bersih-bersih	ID
rumah	ID
,	OTH
tapi	ID
tau-tau	ID
masuk	ID
ke	ID
line	EN
up	EN
got	OTH
🙃	OTH

@user	OTH
@user	OTH
@user	OTH
@user	OTH
tapi	ID
ngeliat	ID
wajahnya	ID
aja	ID
bikin	ID
ketawa	ID
,	OTH
mana	ID
pas	ID
jatoh	ID
ke	ID
got	ID
sampe	ID
masuk	ID
berita	ID
kayak	ID
udah	ID
terima	ID
nasib	ID
😭	OTH
😭	OTH
😭	OTH

gilakk	ID
mau	ID
masuk	ID
paypal	OTH
aja	ID
2	OTH
menit	ID
😨	OTH
😨	OTH
😨	OTH
got	EN
mood	EN
lamp	EN
at	EN
least	EN
🥲	OTH
✊	OTH
🏻	OTH

-	OTH
close	EN
sorry	EN
ya	ID
tiba	ID
tiba	ID
,	OTH
sebelumnya	ID
gue	ID
terimakasih	ID
buat	ID
kalian	ID
karna	ID
udh	ID
selalu	ID
ada	ID
buat	ID
gue	ID
,	OTH
udh	ID
mau	ID
jadi	ID
tmn	ID
baik	ID
gue	ID
,	OTH
and	EN
sorry	EN
kalo	ID
gue	ID
mungkin	ID
pernah	ID
bikin	ID
kalian	ID
semua	ID
sakit	ID
hati	ID
sama	ID
ucapan	ID
gue	ID
..	OTH
stay	EN
safe	EN
and	EN
be	EN
happy	EN
moots	EN

@user	OTH
adist	OTH
hati-hati	ID
ya	ID
sm	ID
ibunya	ID
...	OTH
stay	EN
safe	EN
.	OTH
please	EN
kl	ID
ada	ID
apa-apa	ID
siapin	ID
kontak	ID
darurat	ID
ke	ID
sodara	ID
/	OTH
temen	ID
deket	ID
....	OTH
cari	ID
alamat	ID
polisi	ID
terdekat	ID
jg	ID
semisal	ID
ada	ID
knp2	ID
lagii	ID

@user	OTH
hi	EN
kak	ID
semangat	ID
terus	ID
yahh	ID
moga	ID
dikesempatan	ID
berikutnya	ID
kaka	EN
bisa	ID
menang	ID
.	OTH
yuk	ID
cek	ID
postingan	MIX_ID_EN
terbaru	ID
mimin	ID
biar	ID
ga	ID
ketinggalan	ID
info	ID
menarik	ID
lainnya	ID
have	EN
a	EN
good	EN
day	EN
.	OTH
😊	OTH
^rb	OTH

@user	OTH
bismillah	ID
dan	ID
semangat	ID
terus	ID
yaah	ID
kak	ID
,	OTH
mimin	ID
support	EN
kamu	ID
semoga	ID
menang	ID
ya	ID
kak	ID
.	OTH
good	EN
luck	EN
kak	ID
:)	OTH
^tn	OTH

bagus	ID
!	OTH
gue	ID
lomba	ID
juara	ID
satu	ID
kemaren	ID
,	OTH
terus	ID
waktu	ID
itu	ID
menang	ID
lagi	ID
juara	ID
dua	ID
.	OTH
i'm	EN
good	EN
at	EN
talking	EN
in	EN
public	EN
,	OTH
karna	ID
extrovert	EN
juga	ID
jadi	ID
ngebantu	ID
hehe	OTH

kalo	ID
disakiti	ID
dan	ID
kita	ID
balas	ID
menyakiti	ID
itu	ID
boleh	ID
itu	ID
adil	ID
itu	ID
sah	ID
impas	ID
tapi	ID
nilainya	ID
0	OTH
,	OTH
kalo	ID
dalam	ID
sepak	ID
bola	ID
seri	ID
.	OTH
tidak	ID
ada	ID
yang	ID
menang	ID
tidak	ID
ada	ID
yang	ID
kalah	ID
dan	ID
derajatnya	ID
sama	ID
,	OTH
kita	ID
tak	ID
lebih	ID
baik	ID
dari	ID
yang	ID
menyakiti	ID
kita	ID
,	OTH
sama	ID
aja	ID
podo	JV
wae	JV
.	OTH

@user	OTH
@user	OTH
@user	OTH
@user	OTH
@user	OTH
kalau	ID
misal	ID
kuat	ID
full	EN
90	OTH
menit	ID
,	OTH
tp	ID
sering	ID
hilang	ID
bola	ID
dan	ID
sering	ID
kalah	ID
duel	ID
gmn	ID
??	OTH
kalau	ID
spaso	OTH
justru	ID
punya	ID
kelebihan	ID
kalau	ID
dapet	ID
bola²	ID
mati	ID
.	OTH
toh	ID
sty	OTH
jg	ID
sering	ID
kok	ID
rotasi	ID
striker	ID
,	OTH
menurutku	ID
sih	ID
opsi	ID
ya	ID
kalau	ID
spaso	OTH
.	OTH

@user	OTH
model2	JV
ngene	JV
kalah	JV
ngolek	JV
salah	JV
e	JV
siji	JV
loro	JV
pemain	ID
.	OTH
menang	JV
horeee	ID
...	OTH
pemain	ID
arep	JV
main	JV
neng	JV
sleman	OTH
wegah	JV
di	JV
paido	JV
wae	JV
...	OTH
dari	ID
video	ID
lawan	ID
persiraja	OTH
kelihatan	ID
aliran	ID
bola	ID
lambat	ID
lawan	ID
.	OTH
presing	EN
ketat	ID
mesti	ID
kedodoran	ID
wong	JV
belum	ID
nyetel	ID

@user	OTH
aku	ID
selalu	ID
membuat	ID
kesalahan	ID
kalau	ID
nonton	ID
bola	ID
sama	ID
badminton	ID
,	OTH
udh	ID
tau	ID
lawan	ID
nya	ID
bagus	ID
,	OTH
ngarep	ID
menang	ID
tp	ID
pd	ID
